Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624518.88909,076,50,0B,C0,80,00,00,00,00
-1496624518.8891,077,00,69,07,B2,7F,F8,3A,06
-1496624518.88911,07D,00,54,A9,20,2E,3F,EF,FE
-1496624518.90032,078,00,28,00,10,00,00,00,00
-1496624518.90834,076,50,0A,C0,80,00,00,00,00
-1496624518.90845,077,00,66,07,B5,7F,F8,42,09
-1496624518.9087,07D,00,54,A8,30,2E,BF,EF,FE
-1496624518.92034,078,55,29,80,10,00,00,00,00
-1496624518.92848,076,50,08,C0,80,00,00,00,00
-1496624518.92849,077,00,66,07,B9,7F,F8,3E,07
-1496624518.92871,07D,00,45,B6,40,2E,BF,EF,FE
-1496624518.93971,078,01,28,80,10,00,00,00,00
-1496624518.94821,076,50,07,C0,80,00,00,00,00
-1496624518.94846,077,00,65,07,BB,7F,F8,2E,08
-1496624518.94871,07D,00,30,CA,50,2E,3F,EF,FE
-1496624518.96134,078,00,28,00,10,00,00,00,00
-1496624518.96834,076,50,06,C0,80,00,00,00,00
-1496624518.96846,077,00,61,07,BF,7F,F8,36,06
-1496624518.96871,07D,00,22,D7,60,2D,3F,EF,FE
-1496624518.98171,078,01,28,80,10,00,00,00,00
-1496624518.98874,076,50,06,C0,80,00,00,00,00
-1496624518.98874,077,00,00,07,C0,7F,F8,32,04
-1496624518.98897,07D,00,14,E4,70,2B,BF,EF,FE
-1496624519.00034,078,01,28,80,10,00,00,00,00
-1496624519.00873,076,50,04,C0,80,00,00,00,00
-1496624519.00874,077,00,00,07,C4,7F,F8,36,06
-1496624519.00875,07D,00,0E,E9,80,29,3F,EF,FE
-1496624519.02147,078,54,29,00,10,00,00,00,00
-1496624519.02847,076,50,03,C0,80,00,00,00,00
-1496624519.02872,077,00,00,07,C5,7F,F8,2A,03
-1496624519.02897,07D,00,0A,EC,90,26,BF,EF,FE
-1496624519.04072,078,01,28,80,10,00,00,00,00
-1496624519.04847,076,50,01,C0,80,00,00,00,00
-1496624519.04872,077,00,00,07,C5,7F,F8,26,02
-1496624519.04897,07D,00,07,EE,A0,23,BF,EF,FE
-1496624519.06072,078,01,28,80,10,00,00,00,00
-1496624519.06826,076,50,00,C0,80,00,00,00,00
-1496624519.06847,077,00,00,07,C3,7F,F8,2D,FF
-1496624519.06885,07D,00,04,F0,B0,1F,3F,EF,FE
-1496624519.08135,078,00,28,00,10,00,00,00,00
-1496624519.08823,076,4F,FD,C0,80,00,00,00,00
-1496624519.08861,077,00,00,07,C3,7F,F8,35,FE
-1496624519.08885,07D,00,02,F1,C0,1B,BF,EF,FE
-1496624519.10148,078,01,28,80,10,00,00,00,00
-1496624519.109,076,4F,FC,C0,80,00,00,00,00
-1496624519.10901,077,00,00,07,C2,7F,F8,31,FE
-1496624519.10902,07D,00,02,F0,D0,18,BF,EF,FE
-1496624519.12073,078,55,29,80,10,00,00,00,00
-1496624519.12823,076,4F,FA,C0,80,00,00,00,00
-1496624519.12848,077,00,00,07,BF,7F,F8,29,FB
-1496624519.12873,07D,00,02,EF,E0,16,3F,EF,FE
-1496624519.14073,078,00,28,00,10,00,00,00,00
-1496624519.149,076,4F,F9,C0,80,00,00,00,00
-1496624519.14901,077,00,00,07,BC,7F,F8,2D,FA
-1496624519.14902,07D,00,02,EE,F0,14,3F,EF,FE
-1496624519.16149,078,01,28,80,10,00,00,00,00
-1496624519.16899,076,4F,F9,C0,80,00,00,00,00
-1496624519.169,077,00,00,07,BC,7F,F8,31,F7
-1496624519.16901,07D,00,02,FD,00,12,BF,EF,FE
-1496624519.18049,078,01,28,80,10,00,00,00,00
-1496624519.18889,076,4F,F7,C0,80,00,00,00,00
-1496624519.18889,077,00,00,07,B9,7F,F8,25,F7
-1496624519.1889,07D,00,02,FC,10,11,BF,EF,FE
-1496624519.20137,078,00,28,00,10,00,00,00,00
-1496624519.20951,076,4F,F7,C0,80,00,00,00,00
-1496624519.20952,077,00,00,07,B8,7F,F8,21,F6
-1496624519.20952,07D,00,02,FB,20,10,BF,EF,FE
-1496624519.21974,078,55,29,80,10,00,00,00,00
-1496624519.22937,076,4F,F7,C0,80,00,00,00,00
-1496624519.22938,077,00,00,07,B6,7F,F8,1D,F5
-1496624519.22939,07D,00,02,FA,30,0F,BF,EF,FE
-1496624519.24037,078,01,28,80,10,00,00,00,00
-1496624519.24863,076,4F,F4,C0,80,00,00,00,00
-1496624519.24864,077,00,00,07,B4,7F,F8,21,F3
-1496624519.24875,07D,00,02,F9,40,0E,BF,EF,FE
-1496624519.26138,078,00,28,00,10,00,00,00,00
-1496624519.2689,076,4F,F4,C0,80,00,00,00,00
-1496624519.26891,077,00,00,07,B6,7F,F8,2D,F3
-1496624519.269,07D,00,02,F8,50,0D,BF,EF,FE
-1496624519.2815,078,01,28,80,10,00,00,00,00
-1496624519.2885,076,4F,F0,C0,80,00,00,00,00
-1496624519.28875,077,00,00,07,B5,7F,F8,25,F4
-1496624519.289,07D,00,02,F7,60,0C,BF,EF,FE
-1496624519.30037,078,01,28,80,10,00,00,00,00
-1496624519.3085,076,4F,EF,C0,80,00,00,00,00
-1496624519.30875,077,00,00,07,B6,7F,F8,21,F2
-1496624519.30901,07D,00,02,F6,70,0C,3F,EF,FE
-1496624519.32038,078,54,29,00,10,00,00,00,00
-1496624519.3289,076,4F,ED,C0,80,00,00,00,00
-1496624519.32901,077,00,00,07,B6,7F,F8,1D,F0
-1496624519.32902,07D,00,04,F3,80,0B,3F,EF,FE
-1496624519.34151,078,01,28,80,10,00,00,00,00
-1496624519.34856,076,4F,EA,C0,80,00,00,00,00
-1496624519.34865,077,00,00,07,B6,7F,F8,35,F1
-1496624519.34901,07D,00,08,EE,90,0A,BF,EF,FE
-1496624519.36051,078,01,28,80,10,00,00,00,00
-1496624519.36866,076,4F,E8,C0,80,00,00,00,00
-1496624519.36876,077,00,00,07,B5,7F,F8,31,F1
-1496624519.36878,07D,00,0D,E8,A0,0A,3F,EF,FE
-1496624519.38026,078,00,28,00,10,00,00,00,00
-1496624519.38852,076,4F,E7,C0,80,00,00,00,00
-1496624519.38876,077,00,00,07,B4,7F,F8,25,F1
-1496624519.38902,07D,00,10,E4,B0,09,BF,EF,FE
-1496624519.40027,078,01,28,80,10,00,00,00,00
-1496624519.40852,076,4F,E7,C0,80,00,00,00,00
-1496624519.40877,077,00,00,07,B3,7F,F8,19,F0
-1496624519.40889,07D,00,14,DF,C0,09,3F,EF,FE
-1496624519.42066,078,55,29,80,10,00,00,00,00
-1496624519.42916,076,4F,E7,C0,80,00,00,00,00
-1496624519.42917,077,00,00,07,B0,7F,F8,25,F0
-1496624519.42918,07D,00,17,DB,D0,08,BF,EF,FE
-1496624519.44039,078,02,28,00,10,00,00,00,00
-1496624519.44841,076,4F,E5,C0,80,00,00,00,00
-1496624519.44852,077,00,00,07,AD,7F,F8,29,F0
-1496624519.44877,07D,00,19,D8,E0,08,3F,EF,FE
-1496624519.4604,078,01,28,80,10,00,00,00,00
-1496624519.46916,076,4F,E3,C0,80,00,00,00,00
-1496624519.46952,077,00,00,07,A8,7F,F8,21,F0
-1496624519.46954,07D,00,19,D7,F0,07,BF,EF,FE
-1496624519.4804,078,01,28,80,10,00,00,00,00
-1496624519.48853,076,4F,E3,C0,80,00,00,00,00
-1496624519.48866,077,00,00,07,A4,7F,F8,19,F2
-1496624519.4889,07D,00,19,E6,00,07,3F,EF,FE
-1496624519.50027,078,00,28,00,10,00,00,00,00
-1496624519.5088,076,4F,E0,C0,80,00,00,00,00
-1496624519.50881,077,00,00,07,A3,7F,F8,19,F2
-1496624519.50881,07D,00,19,E5,10,06,BF,EF,FE
-1496624519.52053,078,55,29,80,10,00,00,00,00
-1496624519.52917,076,4F,DD,C0,80,00,00,00,00
-1496624519.52941,077,00,63,07,9F,7F,F8,21,F3
-1496624519.52942,07D,00,19,E4,20,06,BF,EF,FE
-1496624519.53978,078,01,28,80,10,00,00,00,00
-1496624519.54841,076,4F,DA,C0,80,00,00,00,00
-1496624519.54866,077,00,65,07,9A,7F,F8,25,F2
-1496624519.54891,07D,00,19,E3,30,06,3F,EF,FE
-1496624519.56041,078,00,28,00,10,00,00,00,00
-1496624519.56893,076,4F,D9,C0,80,00,00,00,00
-1496624519.56894,077,00,68,07,99,7F,F8,11,F3
-1496624519.56904,07D,00,19,E2,40,05,BF,EF,FE
-1496624519.58054,078,01,28,80,10,00,00,00,00
-1496624519.58894,076,4F,D7,C0,80,00,00,00,00
-1496624519.58895,077,00,6C,07,9A,7F,F8,19,F1
-1496624519.58895,07D,00,19,E1,50,05,BF,EF,FE
-1496624519.59979,078,01,28,80,10,00,00,00,00
-1496624519.60868,076,4F,D6,C0,80,00,00,00,00
-1496624519.60869,077,00,70,07,98,7F,F8,21,F1
-1496624519.60892,07D,00,19,E0,60,05,3F,EF,FE
-1496624519.62042,078,54,29,00,10,00,00,00,00
-1496624519.6288,076,4F,D4,C0,80,00,00,00,00
-1496624519.62881,077,00,73,07,96,7F,F8,2D,F2
-1496624519.62882,07D,00,1A,DE,70,05,3F,EF,FE
-1496624519.63967,078,01,28,80,10,00,00,00,00
-1496624519.64842,076,4F,D4,C0,80,00,00,00,00
-1496624519.64867,077,00,77,07,92,7F,F8,1D,F4
-1496624519.64892,07D,00,1C,DB,80,04,BF,EF,FE
-1496624519.65967,078,01,28,80,10,00,00,00,00
-1496624519.66845,076,4F,D4,C0,80,00,00,00,00
-1496624519.66845,077,00,77,07,92,7F,F8,11,F3
-1496624519.6688,07D,00,22,D4,90,05,BF,EF,FE
-1496624519.68032,078,00,28,00,10,00,00,00,00
-1496624519.68868,076,4F,D1,C0,80,00,00,00,00
-1496624519.68869,077,00,7C,07,90,7F,F8,25,F4
-1496624519.6887,07D,00,25,D0,A0,06,BF,EF,FE
-1496624519.69967,078,01,28,80,10,00,00,00,00
-1496624519.70883,076,4F,CF,C0,80,00,00,00,00
-1496624519.70884,077,00,7F,07,8E,7F,F8,35,F5
-1496624519.70893,07D,00,28,CC,B0,08,3F,EF,FE
-1496624519.72068,078,55,29,80,10,00,00,00,00
-1496624519.72881,076,4F,CC,C0,80,00,00,00,00
-1496624519.72882,077,00,80,07,8C,7F,F8,35,F5
-1496624519.72893,07D,00,31,C2,C0,09,3F,EF,FE
-1496624519.74018,078,00,28,00,10,00,00,00,00
-1496624519.7487,076,4F,CA,C0,80,00,00,00,00
-1496624519.74871,077,00,82,07,8B,7F,F8,25,F7
-1496624519.74893,07D,00,3C,B6,D0,0A,3F,EF,FE
-1496624519.76019,078,01,28,80,10,00,00,00,00
-1496624519.76933,076,4F,C7,C0,80,00,00,00,00
-1496624519.76934,077,00,85,07,8B,7F,F8,29,F4
-1496624519.76934,07D,00,45,AC,E0,0B,3F,EF,FE
-1496624519.78044,078,01,28,80,10,00,00,00,00
-1496624519.78861,076,4F,C5,C0,80,00,00,00,00
-1496624519.78869,077,00,86,07,88,7F,F8,31,F6
-1496624519.78906,07D,00,4B,A5,F0,0C,3F,EF,FE
-1496624519.80019,078,00,28,00,10,00,00,00,00
-1496624519.80946,076,4F,C4,C0,80,00,00,00,00
-1496624519.80947,077,00,87,07,89,7F,F8,39,F9
-1496624519.80947,07D,00,4F,B0,00,0D,3F,EF,FE
-1496624519.82044,078,55,29,80,10,00,00,00,00
-1496624519.82908,076,4F,C2,C0,80,00,00,00,00
-1496624519.8292,077,00,89,07,89,7F,F8,31,F8
-1496624519.82922,07D,00,55,A9,10,0E,BF,EF,FE
-1496624519.83969,078,01,28,80,10,00,00,00,00
-1496624519.84922,076,4F,C0,C0,80,00,00,00,00
-1496624519.84923,077,00,8A,07,8A,7F,F8,29,FA
-1496624519.84924,07D,00,58,A5,20,10,BF,EF,FE
-1496624519.8602,078,00,28,00,10,00,00,00,00
-1496624519.86886,076,4F,BB,C0,80,00,00,00,00
-1496624519.86886,077,00,8B,07,8D,7F,F8,39,F9
-1496624519.86887,07D,00,5D,9F,30,13,BF,EF,FE
-1496624519.87958,078,01,28,80,10,00,00,00,00
-1496624519.88909,076,4F,B3,C0,80,00,00,00,00
-1496624519.88933,077,00,8C,07,8E,7F,F8,39,FC
-1496624519.88934,07D,00,65,96,40,16,BF,EF,FE
-1496624519.9007,078,01,28,80,10,00,00,00,00
-1496624519.90923,076,4F,AA,C0,80,00,00,00,00
-1496624519.90934,077,00,8D,07,8F,7F,F8,39,FE
-1496624519.90958,07D,00,66,94,50,1D,3F,EF,FE
-1496624519.92058,078,54,29,00,10,00,00,00,00
-1496624519.92946,076,4F,9E,C0,80,00,00,00,00
-1496624519.92947,077,00,8D,07,93,7F,F8,3A,00
-1496624519.92948,07D,00,69,90,60,23,3F,EF,FE
-1496624519.94021,078,01,28,80,10,00,00,00,00
-1496624519.94846,076,4F,90,C0,80,00,00,00,00
-1496624519.94871,077,00,8D,07,94,7F,F8,3E,02
-1496624519.94896,07D,00,69,8F,70,27,BF,EF,FE
-1496624519.96071,078,01,28,80,10,00,00,00,00
-1496624519.96923,076,4F,7E,C0,80,00,00,00,00
-1496624519.96924,077,00,8C,07,95,7F,F8,4A,04
-1496624519.96934,07D,00,69,8E,80,2C,3F,EF,FE
-1496624519.98021,078,00,28,00,10,00,00,00,00
-1496624519.98886,076,4F,69,C0,80,00,00,00,00
-1496624519.98887,077,00,8B,07,97,7F,F8,4E,06
-1496624519.98887,07D,00,69,8D,90,31,BF,EF,FE
-1496624520.00022,078,01,28,80,10,00,00,00,00
-1496624520.00874,076,4F,54,C0,80,00,00,00,00
-1496624520.00875,077,00,8A,07,99,7F,F8,3A,07
-1496624520.00897,07D,00,69,8C,A0,35,3F,EF,FE
-1496624520.01959,078,55,29,80,10,00,00,00,00
-1496624520.02872,076,4F,39,C0,80,00,00,00,00
-1496624520.02873,077,00,86,07,9E,7F,F8,3A,09
-1496624520.02897,07D,00,69,8B,B0,37,BF,EF,FE
-1496624520.0401,078,00,28,00,10,00,00,00,00
-1496624520.04847,076,4F,1C,C0,80,00,00,00,00
-1496624520.04872,077,00,86,07,A0,7F,F8,4E,09
-1496624520.049,07D,00,69,8A,C0,38,BF,EF,FE
-1496624520.0601,078,01,28,80,10,00,00,00,00
-1496624520.06862,076,4E,FB,C0,80,00,00,00,00
-1496624520.06873,077,00,83,07,A3,7F,F8,46,0C
-1496624520.06897,07D,00,69,89,D0,39,3F,EF,FE
-1496624520.0796,078,01,28,80,10,00,00,00,00
-1496624520.08848,076,4E,D7,C0,80,00,00,00,00
-1496624520.08873,077,00,7C,07,A4,7F,F8,3A,0C
-1496624520.08898,07D,00,69,88,E0,39,3F,EF,FE
-1496624520.10047,078,00,28,00,10,00,00,00,00
-1496624520.10888,076,4E,AF,C0,80,00,00,00,00
-1496624520.10898,077,00,7C,07,A5,7F,F8,36,09
-1496624520.109,07D,00,69,87,F0,39,3F,EF,FE
-1496624520.12023,078,55,29,80,10,00,00,00,00
-1496624520.129,076,4E,82,C0,80,00,00,00,00
-1496624520.129,077,00,7C,07,AB,7F,F8,3E,0B
-1496624520.12901,07D,00,69,96,00,39,3F,EF,FE
-1496624520.13961,078,01,28,80,10,00,00,00,00
-1496624520.14836,076,4E,53,C0,80,00,00,00,00
-1496624520.14861,077,00,76,07,AE,7F,F8,46,09
-1496624520.14886,07D,00,69,95,10,38,BF,EF,FE
-1496624520.16023,078,00,28,00,10,00,00,00,00
-1496624520.16865,076,4E,20,C0,80,00,00,00,00
-1496624520.16866,077,00,70,07,AF,7F,F8,3E,0B
-1496624520.16874,07D,00,6B,92,20,38,BF,EF,FE
-1496624520.18024,078,01,28,80,10,00,00,00,00
-1496624520.18864,076,4D,E7,C0,80,00,00,00,00
-1496624520.18874,077,00,6F,07,B4,7F,F8,36,09
-1496624520.18887,07D,00,6D,8F,30,38,3F,EF,FE
-1496624520.19962,078,01,28,80,10,00,00,00,00
-1496624520.20902,076,4D,AA,C0,80,00,00,00,00
-1496624520.20902,077,00,6E,07,B4,7F,F8,3A,08
-1496624520.20912,07D,00,6F,8C,40,37,BF,EF,FE
-1496624520.22012,078,54,29,00,10,00,00,00,00
-1496624520.22866,076,4D,6A,C0,80,00,00,00,00
-1496624520.22866,077,00,68,07,BA,7F,F8,46,09
-1496624520.22887,07D,00,6F,8B,50,37,BF,EF,FE
-1496624520.23962,078,01,28,80,10,00,00,00,00
-1496624520.2485,076,4D,27,C0,80,00,00,00,00
-1496624520.24875,077,00,63,07,BC,7F,F8,42,0C
-1496624520.249,07D,00,71,88,60,37,BF,EF,FE
-1496624520.26062,078,01,28,80,10,00,00,00,00
-1496624520.26939,076,4C,DE,C0,80,00,00,00,00
-1496624520.2694,077,00,61,07,C0,7F,F8,3E,0B
-1496624520.26941,07D,00,71,87,70,37,3F,EF,FE
-1496624520.28025,078,00,28,00,10,00,00,00,00
-1496624520.28852,076,4C,93,C0,80,00,00,00,00
-1496624520.28853,077,00,00,07,C5,7F,F8,3A,0B
-1496624520.28876,07D,00,74,83,80,37,3F,EF,FE
-1496624520.30012,078,01,28,80,10,00,00,00,00
-1496624520.30866,076,4C,4B,C0,80,00,00,00,00
-1496624520.30876,077,00,00,07,CB,7F,F8,42,0C
-1496624520.30888,07D,00,77,7F,90,37,BF,EF,FE
-1496624520.31963,078,55,29,80,10,00,00,00,00
-1496624520.32864,076,4C,02,C0,80,00,00,00,00
-1496624520.32865,077,00,00,07,CF,7F,F8,4A,0E
-1496624520.32876,07D,00,7C,79,A0,38,BF,EF,FE
-1496624520.34038,078,00,28,00,10,00,00,00,00
-1496624520.34865,076,4B,BF,C0,80,00,00,00,00
-1496624520.34866,077,00,00,07,D4,7F,F8,4A,0D
-1496624520.34876,07D,00,7F,75,B0,39,BF,EF,FE
-1496624520.35951,078,01,28,80,10,00,00,00,00
-1496624520.36879,076,4B,7E,C0,80,00,00,00,00
-1496624520.36879,077,00,00,07,DC,7F,F8,4A,0D
-1496624520.36889,07D,00,85,6E,C0,3B,3F,EF,FE
-1496624520.38039,078,01,28,80,10,00,00,00,00
-1496624520.38879,076,4B,3D,C0,80,00,00,00,00
-1496624520.38889,077,00,00,07,E3,7F,F8,4A,10
-1496624520.3889,07D,00,89,69,D0,3B,BF,EF,FE
-1496624520.40014,078,00,28,00,10,00,00,00,00
-1496624520.40857,076,4A,FB,C0,80,00,00,00,00
-1496624520.40858,077,00,00,07,E8,7F,F8,56,11
-1496624520.40877,07D,00,8E,63,E0,3D,BF,EF,FE
-1496624520.42015,078,55,29,80,10,00,00,00,00
-1496624520.42878,076,4A,B6,C0,80,00,00,00,00
-1496624520.42879,077,00,00,07,EF,7F,F8,52,12
-1496624520.4289,07D,00,8E,62,F0,3E,3F,EF,FE
-1496624520.43952,078,03,28,80,10,00,00,00,00
-1496624520.44904,076,4A,70,C0,80,00,00,00,00
-1496624520.44927,077,00,00,07,F3,7F,F8,4E,14
-1496624520.44929,07D,00,91,6E,00,3F,3F,EF,FE
-1496624520.4604,078,00,28,00,10,00,00,00,00
-1496624520.4693,076,4A,29,C0,80,00,00,00,00
-1496624520.46931,077,00,00,07,F7,7F,F8,42,14
-1496624520.46931,07D,00,91,6D,10,40,BF,EF,FE
-1496624520.48028,078,01,28,80,10,00,00,00,00
-1496624520.48857,076,49,E0,C0,80,00,00,00,00
-1496624520.48866,077,00,00,07,FC,7F,F8,52,12
-1496624520.48903,07D,00,91,6C,20,41,BF,EF,FE
-1496624520.50027,078,01,28,80,10,00,00,00,00
-1496624520.5088,076,49,97,C0,80,00,00,00,00
-1496624520.50881,077,00,00,07,FD,7F,F8,46,13
-1496624520.50891,07D,00,91,6B,30,43,3F,EF,FE
-1496624520.52041,078,54,29,00,10,00,00,00,00
-1496624520.52892,076,49,50,C0,80,00,00,00,00
-1496624520.52904,077,00,00,08,00,7F,F8,42,12
-1496624520.52905,07D,00,93,68,40,44,3F,EF,FE
-1496624520.54028,078,01,28,80,10,00,00,00,00
-1496624520.54893,076,49,08,C0,80,00,00,00,00
-1496624520.54904,077,00,00,08,01,7F,F8,2E,0E
-1496624520.54905,07D,00,94,66,50,45,BF,EF,FE
-1496624520.55954,078,01,28,80,10,00,00,00,00
-1496624520.5686,076,48,C4,C0,80,00,00,00,00
-1496624520.56879,077,00,00,08,01,7F,F8,2E,07
-1496624520.56904,07D,00,99,60,60,46,3F,EF,FE
-1496624520.58016,078,00,28,00,10,00,00,00,00
-1496624520.58842,076,48,7E,C0,80,00,00,00,00
-1496624520.58867,077,00,00,08,01,7F,F8,32,02
-1496624520.58892,07D,00,A0,58,70,46,3F,EF,FE
-1496624520.59954,078,01,28,80,10,00,00,00,00
-1496624520.60842,076,48,38,C0,80,00,00,00,00
-1496624520.60867,077,00,00,08,00,7F,F8,25,FF
-1496624520.60892,07D,00,A9,4E,80,47,3F,EF,FE
-1496624520.62042,078,55,29,80,10,00,00,00,00
-1496624520.62932,076,47,F0,C0,80,00,00,00,00
-1496624520.62933,077,00,00,07,FD,7F,F8,1D,FA
-1496624520.62955,07D,00,B2,44,90,48,3F,EF,FE
-1496624520.64017,078,00,28,00,10,00,00,00,00
-1496624520.64845,076,47,A9,C0,80,00,00,00,00
-1496624520.64867,077,00,00,07,FB,7F,F8,25,F6
-1496624520.64892,07D,00,BB,3A,A0,49,3F,EF,FE
-1496624520.66043,078,01,28,80,10,00,00,00,00
-1496624520.66843,076,47,63,C0,80,00,00,00,00
-1496624520.66867,077,00,00,07,F9,7F,F8,29,F2
-1496624520.66892,07D,00,C3,31,B0,4A,BF,EF,FE
-1496624520.68055,078,01,28,80,10,00,00,00,00
-1496624520.6883,076,47,1B,C0,80,00,00,00,00
-1496624520.68856,077,00,00,07,F8,7F,F8,35,F1
-1496624520.6888,07D,00,C4,2F,C0,4C,3F,EF,FE
-1496624520.69955,078,00,28,00,10,00,00,00,00
-1496624520.70868,076,46,D3,C0,80,00,00,00,00
-1496624520.70869,077,00,00,07,F6,7F,F8,21,EF
-1496624520.70893,07D,00,C4,2E,D0,4E,BF,EF,FE
-1496624520.71956,078,55,29,80,10,00,00,00,00
-1496624520.7292,076,46,8D,C0,80,00,00,00,00
-1496624520.72921,077,00,00,07,F7,7F,F8,19,EF
-1496624520.72922,07D,00,C7,2A,E0,51,BF,EF,FE
-1496624520.73956,078,01,28,80,10,00,00,00,00
-1496624520.74896,076,46,45,C0,80,00,00,00,00
-1496624520.74897,077,00,00,07,F7,7F,F8,19,F0
-1496624520.74906,07D,00,C7,29,F0,54,3F,EF,FE
-1496624520.75956,078,00,28,00,10,00,00,00,00
-1496624520.76859,076,46,01,C0,80,00,00,00,00
-1496624520.7686,077,00,00,07,F9,7F,F8,21,EF
-1496624520.76881,07D,00,C7,38,00,57,3F,EF,FE
-1496624520.78006,078,01,28,80,10,00,00,00,00
-1496624520.78872,076,45,BF,C0,80,00,00,00,00
-1496624520.78882,077,00,00,07,FB,7F,F8,29,F1
-1496624520.78894,07D,00,C7,37,10,59,3F,EF,FE
-1496624520.79944,078,01,28,80,10,00,00,00,00
-1496624520.80844,076,45,82,C0,80,00,00,00,00
-1496624520.80869,077,00,00,07,FB,7F,F8,25,F3
-1496624520.80894,07D,00,C7,36,20,5B,3F,EF,FE
-1496624520.82007,078,54,29,00,10,00,00,00,00
-1496624520.82847,076,45,4D,C0,80,00,00,00,00
-1496624520.8287,077,00,00,07,FE,7F,F8,21,F5
-1496624520.82894,07D,00,C7,35,30,5D,3F,EF,FE
-1496624520.83945,078,01,28,80,10,00,00,00,00
-1496624520.84921,076,45,1E,C0,80,00,00,00,00
-1496624520.84922,077,00,00,08,00,7F,F8,2D,F6
-1496624520.84933,07D,00,C7,34,40,5E,3F,EF,FE
-1496624520.85945,078,01,28,80,10,00,00,00,00
-1496624520.86845,076,44,FA,C0,80,00,00,00,00
-1496624520.86858,077,00,00,08,00,7F,F8,3D,FB
-1496624520.86882,07D,00,C7,33,50,5F,3F,EF,FE
-1496624520.8802,078,00,28,00,10,00,00,00,00
-1496624520.88845,076,44,DC,C0,80,00,00,00,00
-1496624520.8887,077,00,00,08,01,7F,F8,39,FE
-1496624520.88895,07D,00,C7,32,60,5F,3F,EF,FE
-1496624520.90008,078,01,28,80,10,00,00,00,00
-1496624520.90872,076,44,C3,C0,80,00,00,00,00
-1496624520.90873,077,00,00,08,04,7F,F8,2D,FF
-1496624520.90883,07D,00,C7,31,70,5F,BF,EF,FE
-1496624520.91958,078,55,29,80,10,00,00,00,00
-1496624520.9291,076,44,AD,C0,80,00,00,00,00
-1496624520.92911,077,00,00,08,02,7F,F8,29,FE
-1496624520.92912,07D,00,C7,30,80,5F,3F,EF,FE
-1496624520.94058,078,00,28,00,10,00,00,00,00
-1496624520.94897,076,44,94,C0,80,00,00,00,00
-1496624520.94898,077,00,00,08,02,7F,F8,35,FF
-1496624520.94899,07D,00,C7,2F,90,5F,3F,EF,FE
-1496624520.96009,078,01,28,80,10,00,00,00,00
-1496624520.96921,076,44,7D,C0,80,00,00,00,00
-1496624520.96923,077,00,00,08,01,7F,F8,3E,00
-1496624520.96924,07D,00,C7,2E,A0,5F,3F,EF,FE
-1496624520.98046,078,01,28,80,10,00,00,00,00
-1496624520.98923,076,44,65,C0,80,00,00,00,00
-1496624520.98924,077,00,00,08,00,7F,F8,2D,FF
-1496624520.98934,07D,00,C7,2D,B0,5F,3F,EF,FE
-1496624521.00009,078,00,28,00,10,00,00,00,00
-1496624521.00886,076,44,4E,C0,80,00,00,00,00
-1496624521.00886,077,00,00,07,FE,7F,F8,2D,FF
-1496624521.00887,07D,00,C7,2C,C0,5E,BF,EF,FE
-1496624521.02047,078,55,29,80,10,00,00,00,00
-1496624521.02847,076,44,38,C0,80,00,00,00,00
-1496624521.0286,077,00,00,07,FE,7F,F8,35,FD
-1496624521.02885,07D,00,C7,2B,D0,5E,BF,EF,FE
-1496624521.0406,078,01,28,80,10,00,00,00,00
-1496624521.04925,076,44,26,C0,80,00,00,00,00
-1496624521.04925,077,00,00,07,FE,7F,F8,31,FA
-1496624521.04926,07D,00,C7,2A,E0,5E,BF,EF,FE
-1496624521.06035,078,00,28,00,10,00,00,00,00
-1496624521.06924,076,44,18,C0,80,00,00,00,00
-1496624521.06925,077,00,00,07,FC,7F,F8,2D,FD
-1496624521.06935,07D,00,C7,29,F0,5E,BF,EF,FE
-1496624521.08035,078,01,28,80,10,00,00,00,00
-1496624521.08912,076,44,0D,C0,80,00,00,00,00
-1496624521.08935,077,00,00,07,FC,7F,F8,21,FB
-1496624521.08937,07D,00,C7,38,00,5F,3F,EF,FE
-1496624521.10035,078,01,28,80,10,00,00,00,00
-1496624521.10836,076,44,05,C0,80,00,00,00,00
-1496624521.10864,077,00,00,07,FE,7F,F8,2D,FA
-1496624521.10886,07D,00,C7,37,10,5E,BF,EF,FE
-1496624521.12048,078,54,29,00,10,00,00,00,00
-1496624521.12925,076,43,FB,C0,80,00,00,00,00
-1496624521.12926,077,00,00,07,FE,7F,F8,35,F8
-1496624521.12927,07D,00,C7,36,20,5E,BF,EF,FE
-1496624521.14023,078,01,28,80,10,00,00,00,00
-1496624521.14838,076,43,F4,C0,80,00,00,00,00
-1496624521.14862,077,00,00,07,FF,7F,F8,2D,F9
-1496624521.14886,07D,00,C7,35,30,5E,BF,EF,FE
-1496624521.15949,078,01,28,80,10,00,00,00,00
-1496624521.16836,076,43,EA,C0,80,00,00,00,00
-1496624521.16862,077,00,00,08,00,7F,F8,29,FA
-1496624521.16886,07D,00,C7,34,40,5E,BF,EF,FE
-1496624521.17949,078,00,28,00,10,00,00,00,00
-1496624521.18926,076,43,E2,C0,80,00,00,00,00
-1496624521.18927,077,00,00,08,03,7F,F8,21,F8
-1496624521.18927,07D,00,C7,33,50,5E,BF,EF,FE
-1496624521.20037,078,01,28,80,10,00,00,00,00
-1496624521.20875,076,43,D9,C0,80,00,00,00,00
