Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624505.16911,085,7C,3D,80,00,3E,E0,7C,7E
-1496624505.16936,202,0C,F9,1A,72,64,EE,00,00
-1496624505.16961,04A,02,00,00,18,00,00,00,00
-1496624505.16986,04B,00,00,18,D8,C0,18,C0,00
-1496624505.17011,04C,20,6B,BF,00,00,00,00,00
-1496624505.17036,091,FF,FE,7E,FE,AB,D8,30,00
-1496624505.1706,092,6F,A3,6F,8A,0F,A0,27,D8
-1496624505.17086,204,CC,00,7D,02,44,F9,12,10
-1496624505.17111,213,FF,FF,08,04,00,01,FF,40
-1496624505.17136,214,80,00,00,00,00,00,7B,40
-1496624505.17149,216,C2,21,99,12,82,00,0F,2D
-1496624505.17173,217,00,00,00,00,00,00,00,00
-1496624505.17198,230,00,02,00,00,00,00,00,00
-1496624505.17223,083,00,20,00,00,00,00,00,00
-1496624505.17248,25C,01,F5,06,53,24,18,82,5C
-1496624505.17273,2A1,FF,FF,FF,FF,00,00,00,00
-1496624505.17298,3A7,00,40,0A,0C,5F,00,00,00
-1496624505.17323,3CC,80,00,00,00,00,00,00,00
-1496624505.17349,415,00,1A,E4,D9,0F,FF,0F,FF
-1496624505.17373,454,00,06,76,15,42,46,00,00
-1496624505.17398,4B0,A3,00,00,00,40,01,50,D1
-1496624505.17536,186,14,04,01,F4,00,ED,04,00
-1496624505.17549,187,DE,14,08,00,00,50,00,00
-1496624505.17686,047,20,00,00,00,00,00,00,00
-1496624505.17711,167,72,80,43,09,FF,E0,00,00
-1496624505.17736,202,0C,F8,22,72,66,EE,00,00
-1496624505.1776,204,D0,00,7D,02,42,F8,12,10
-1496624505.17811,217,00,00,00,00,00,00,00,00
-1496624505.17823,25C,01,ED,06,4E,24,18,82,5C
-1496624505.17848,455,00,00,00,00,00,00,00,00
-1496624505.17873,085,7C,3D,80,00,3E,F0,7C,7D
-1496624505.18011,091,FF,FE,7F,00,A7,D9,30,00
-1496624505.18024,092,6F,AE,6F,88,0F,A0,1D,D9
-1496624505.18036,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.18061,3CA,FF,80,08,00,00,00,00,00
-1496624505.18198,078,01,28,80,10,00,00,00,00
-1496624505.18473,3A6,00,40,0A,0C,5F,00,00,00
-1496624505.18749,165,20,C3,4B,00,10,00,00,00
-1496624505.1875,167,72,80,41,09,FF,E0,00,00
-1496624505.18911,076,3E,45,C0,80,00,00,00,00
-1496624505.18913,077,00,00,08,00,7F,F7,E5,FD
-1496624505.18914,07D,00,2A,D0,50,18,BF,EF,FE
-1496624505.18915,082,7E,08,94,08,A9,80,40,00
-1496624505.18916,085,7C,3D,80,00,4D,00,7C,7D
-1496624505.18916,200,02,96,80,00,80,6C,05,0E
-1496624505.18936,202,0C,F7,2A,72,66,EE,00,00
-1496624505.18961,091,FF,FE,7E,FF,A8,DA,30,00
-1496624505.18986,092,6F,AA,6F,89,0F,A0,1F,DA
-1496624505.19011,204,D4,00,7D,02,42,F7,12,15
-1496624505.19036,213,FF,FF,08,04,00,01,FF,40
-1496624505.19061,214,80,00,00,00,00,00,7A,50
-1496624505.19086,216,C2,21,99,12,82,00,10,43
-1496624505.19099,217,00,00,00,00,00,00,00,00
-1496624505.19136,230,00,02,00,00,00,00,00,00
-1496624505.19149,25C,01,EE,06,51,24,18,82,5C
-1496624505.19173,415,00,1A,E8,D8,0F,FF,0F,FF
-1496624505.19198,416,95,00,F8,00,01,00,00,00
-1496624505.19223,4B0,A3,00,00,00,50,01,50,D0
-1496624505.19486,186,14,04,01,F4,00,ED,04,00
-1496624505.19499,187,DE,14,08,00,00,50,00,00
-1496624505.19511,242,00,EB,20,08,E7,00,00,01
-1496624505.19774,047,20,00,00,00,00,00,00,00
-1496624505.19787,167,72,80,40,09,FF,E0,00,00
-1496624505.19798,202,0C,F6,32,72,60,EE,00,00
-1496624505.198,204,D8,00,7D,02,42,F6,12,20
-1496624505.19801,217,00,00,00,00,00,00,00,00
-1496624505.19824,25C,01,F6,06,4D,24,18,82,5C
-1496624505.19961,085,7C,3E,80,00,4A,10,7C,7E
-1496624505.19973,3CC,80,00,00,00,00,00,00,00
-1496624505.19986,091,FF,FE,7E,FB,AB,DB,30,00
-1496624505.19988,092,6F,AA,6F,88,0F,A0,1F,DB
-1496624505.19998,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.20261,078,01,28,80,10,00,00,00,00
-1496624505.20774,165,20,C3,4B,00,10,00,00,00
-1496624505.20786,167,72,80,41,09,FF,E0,00,00
-1496624505.20788,076,3E,46,C0,80,00,00,00,00
-1496624505.20824,077,00,00,08,00,7F,F7,ED,FE
-1496624505.20836,07D,00,2A,CF,60,18,BF,EF,FE
-1496624505.20862,178,02,21,01,FF,4E,5D,CE,4D
-1496624505.20886,082,7E,08,94,08,A9,80,40,00
-1496624505.20924,085,7C,3E,80,00,4A,20,7C,7D
-1496624505.20936,213,FF,FF,08,04,00,01,FF,40
-1496624505.20961,214,80,00,00,00,00,00,79,60
-1496624505.20986,091,FF,FE,7E,F8,AD,DC,30,00
-1496624505.21011,092,6F,B2,6F,85,0F,A0,19,DC
-1496624505.21036,200,02,96,80,00,80,6C,07,0C
-1496624505.21061,216,C2,21,99,13,82,00,11,42
-1496624505.21074,202,0C,F5,3A,72,60,EE,00,00
-1496624505.21099,204,DC,00,7D,02,42,F5,12,20
-1496624505.21124,217,00,00,00,00,00,00,00,00
-1496624505.21149,3CA,FF,80,08,00,00,00,00,00
-1496624505.21174,415,00,1A,EC,D7,0F,FF,0F,FF
-1496624505.21199,4B0,A3,00,00,00,60,01,50,CF
-1496624505.21336,230,00,02,00,00,00,00,00,00
-1496624505.21349,25C,01,F7,06,53,24,18,82,5C
-1496624505.21486,186,14,04,01,F4,00,ED,04,00
-1496624505.21499,187,DE,14,08,00,00,50,00,00
-1496624505.21501,18A,00,20,18,00,14,00,00,00
-1496624505.21649,42C,88,00,00,00,54,A0,00,00
-1496624505.21661,047,20,00,00,00,00,00,00,00
-1496624505.21799,167,72,80,41,09,FF,E0,00,00
-1496624505.21812,202,0C,F4,42,72,60,EE,00,00
-1496624505.21813,217,00,00,00,00,00,00,00,00
-1496624505.21824,204,E0,00,7D,02,42,F4,12,0A
-1496624505.21849,25C,01,F2,06,4E,24,18,82,5C
-1496624505.21874,085,7C,3E,80,00,49,30,7C,7D
-1496624505.22012,091,FF,FE,7E,FC,A8,DD,30,00
-1496624505.22024,092,6F,A2,6F,88,0F,A0,25,DD
-1496624505.22026,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.22161,078,54,29,00,10,00,00,00,00
-1496624505.22186,422,00,00,00,8E,3C,12,FF,00
-1496624505.22211,423,AB,A0,00,00,00,00,00,00
-1496624505.22236,430,37,01,58,34,C8,79,77,00
-1496624505.22762,165,20,C3,4B,00,10,00,00,00
-1496624505.22763,167,72,80,41,09,FF,E0,00,00
-1496624505.22799,200,02,96,80,00,80,6C,09,0A
-1496624505.22812,076,3E,47,C0,80,00,00,00,00
-1496624505.22836,077,00,00,07,FE,7F,F7,F5,FE
-1496624505.22862,07D,00,2A,CE,70,18,BF,EF,FE
-1496624505.22886,082,7E,08,94,0C,A9,80,40,00
-1496624505.22911,085,7C,3F,80,00,46,40,7C,7E
-1496624505.22936,202,0C,F3,4A,72,62,EE,00,00
-1496624505.22949,204,E4,00,7D,02,41,F3,12,05
-1496624505.22974,213,FF,FF,08,04,00,01,FF,40
-1496624505.22999,091,FF,FE,7E,FD,A6,DE,30,00
-1496624505.23024,092,6F,AB,6F,8A,0F,A0,19,DE
-1496624505.23049,214,80,00,00,00,00,00,78,70
-1496624505.23074,216,C2,21,99,13,82,00,12,00
-1496624505.23099,217,00,00,00,00,00,00,00,00
-1496624505.23124,230,00,02,00,00,00,00,00,00
-1496624505.23149,25C,01,F2,06,51,24,18,82,5C
-1496624505.23174,3CC,80,00,00,00,00,00,00,00
-1496624505.23199,415,00,19,F0,D7,0F,FF,0F,FF
-1496624505.23224,4B0,A3,00,00,00,70,01,50,CE
-1496624505.23487,186,14,04,01,F4,00,ED,04,00
-1496624505.23499,187,DD,14,08,00,00,60,00,00
-1496624505.23501,242,00,EB,20,09,E7,00,00,01
-1496624505.23762,047,20,00,00,00,00,00,00,00
-1496624505.23774,167,72,80,40,09,FF,E0,00,00
-1496624505.23787,202,0C,F2,52,72,62,EE,00,00
-1496624505.23789,204,E8,00,7D,02,41,F2,12,05
-1496624505.23799,217,00,00,00,00,00,00,00,00
-1496624505.23824,25C,01,F7,06,4C,24,18,82,5C
-1496624505.23962,085,7C,3F,80,00,46,50,7C,7D
-1496624505.23974,091,FF,FE,7F,04,9D,DF,30,00
-1496624505.23987,092,6F,AB,6F,91,0F,A0,11,DF
-1496624505.24011,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.24149,3CA,FF,80,08,00,00,00,00,00
-1496624505.24162,078,01,28,80,10,00,00,00,00
-1496624505.24687,167,72,80,40,09,FF,E0,00,00
-1496624505.24711,165,20,C3,4B,00,10,00,00,00
-1496624505.24874,076,3E,47,C0,80,00,00,00,00
-1496624505.24876,077,00,00,08,00,7F,F7,ED,FE
-1496624505.24877,07D,00,2A,CD,80,18,BF,EF,FE
-1496624505.24878,082,7E,08,94,08,A9,80,40,00
-1496624505.24886,085,7C,3F,80,00,45,60,7C,7D
-1496624505.24924,200,02,96,80,00,80,6C,0B,08
-1496624505.24937,202,0C,F1,5A,72,62,EE,00,00
-1496624505.24962,213,FF,FF,08,04,00,01,FF,40
-1496624505.24987,091,FF,FE,7E,FE,A3,E0,30,00
-1496624505.25012,092,6F,A1,6F,83,0F,A0,28,E0
-1496624505.25037,204,EC,00,7D,02,41,F1,12,25
-1496624505.25061,214,80,00,00,00,00,00,77,80
-1496624505.25074,216,C2,21,99,13,82,00,13,00
-1496624505.25099,217,00,00,00,00,00,00,00,00
-1496624505.25124,230,00,02,00,00,00,00,00,00
-1496624505.25149,415,00,19,F4,D6,0F,FF,0F,FF
-1496624505.25174,4B0,A3,00,00,00,80,01,50,CD
-1496624505.25324,25C,01,F6,06,52,24,18,82,5C
-1496624505.25462,186,14,04,01,F4,00,ED,04,00
-1496624505.25487,187,DD,14,08,00,00,60,00,00
-1496624505.25749,047,20,00,00,00,00,00,00,00
-1496624505.25762,167,72,80,40,09,FF,E0,00,00
-1496624505.25764,202,0C,F0,62,72,64,EE,00,00
-1496624505.25774,204,F0,00,7D,02,43,F0,12,15
-1496624505.25799,217,00,00,00,00,00,00,00,00
-1496624505.25824,25C,01,F9,06,4F,24,18,82,5C
-1496624505.25962,085,7C,3F,80,00,44,70,7C,7D
-1496624505.25975,3CC,80,00,00,00,00,00,00,00
-1496624505.25976,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.25987,091,FF,FE,7E,FF,A1,E1,30,00
-1496624505.26012,092,6F,B7,6F,89,0F,A0,0B,E1
-1496624505.26274,078,01,28,80,10,00,00,00,00
-1496624505.26537,42C,88,00,00,00,54,A0,00,00
-1496624505.268,165,20,C3,4B,00,10,00,00,00
-1496624505.26801,167,72,80,3F,09,FF,E0,00,00
-1496624505.26825,076,3E,48,C0,80,00,00,00,00
-1496624505.26827,077,00,00,08,00,7F,F7,E2,00
-1496624505.26837,07D,00,2A,CC,90,18,BF,EF,FE
-1496624505.26863,200,02,96,80,00,80,6C,0D,06
-1496624505.26887,082,7E,08,94,08,A9,80,40,00
-1496624505.26912,085,7C,3F,80,00,43,80,7C,7D
-1496624505.26937,202,0C,EF,6A,72,64,EE,00,00
-1496624505.26962,204,F4,00,7D,02,43,EF,12,15
-1496624505.26987,04A,02,00,00,18,00,00,00,00
-1496624505.27012,04B,00,00,18,D8,C0,18,C0,00
-1496624505.27037,04C,20,6B,BF,00,00,00,00,00
-1496624505.27062,091,FF,FE,7E,FF,A0,E2,30,00
-1496624505.27075,092,6F,A5,6F,89,0F,A0,1C,E2
-1496624505.27099,213,FF,FF,08,04,00,01,FF,40
-1496624505.27124,214,80,00,00,00,00,00,76,90
-1496624505.27149,216,C2,21,99,13,82,00,14,55
-1496624505.27174,217,00,00,00,00,00,00,00,00
-1496624505.27212,230,00,02,00,00,00,00,00,00
-1496624505.27225,083,00,20,00,00,00,00,00,00
-1496624505.27249,25C,01,FA,06,52,24,18,82,5C
-1496624505.27274,2A1,FF,FF,FF,FF,00,00,00,00
-1496624505.27299,3CA,FF,80,08,00,00,00,00,00
-1496624505.27324,415,00,19,F8,D5,0F,FF,0F,FF
-1496624505.27349,4B0,A3,00,00,00,90,01,50,CC
-1496624505.27487,186,14,04,01,F4,00,ED,04,00
-1496624505.275,187,DD,14,08,00,00,60,00,00
-1496624505.27501,242,00,EB,20,09,E7,00,00,01
-1496624505.27762,047,20,00,00,00,00,00,00,00
-1496624505.27775,167,72,80,3E,09,FF,E0,00,00
-1496624505.27787,202,0C,EE,72,72,66,EE,00,00
-1496624505.27789,204,F8,00,7D,02,43,EE,12,25
-1496624505.27799,217,00,00,00,00,00,00,00,00
-1496624505.27824,25C,01,F7,06,4D,24,18,82,5C
-1496624505.27962,085,7C,40,80,00,40,90,7C,7E
-1496624505.27975,455,00,00,00,00,00,00,00,00
-1496624505.27987,091,FF,FE,7F,04,99,E3,30,00
-1496624505.27989,092,6F,B1,6F,84,0F,A0,14,E3
-1496624505.28012,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.28275,078,00,28,00,10,00,00,00,00
-1496624505.28687,167,72,80,3E,09,FF,E0,00,00
-1496624505.28712,165,20,C3,4B,00,10,00,00,00
-1496624505.28875,200,02,96,80,00,80,6C,0F,04
-1496624505.28876,076,3E,48,C0,80,00,00,00,00
-1496624505.28877,077,00,00,08,00,7F,F7,E9,FE
-1496624505.28878,07D,00,2A,CB,A0,18,BF,EF,FE
-1496624505.28879,082,7E,08,94,08,A9,80,40,00
-1496624505.28899,085,7C,40,80,00,3F,A0,7C,7E
-1496624505.28925,202,0C,ED,7A,72,66,EE,00,00
-1496624505.2895,204,FC,00,7D,02,43,ED,12,20
-1496624505.28975,213,FF,FF,08,04,00,01,FF,40
-1496624505.28999,091,FF,FE,7F,01,9B,E4,30,00
-1496624505.29025,092,6F,B4,6F,89,0F,A0,0B,E4
-1496624505.2905,214,80,00,00,00,00,00,75,A0
-1496624505.29062,216,C2,21,99,13,82,00,15,55
-1496624505.29087,217,00,00,00,00,00,00,00,00
-1496624505.29112,230,00,02,00,00,00,00,00,00
-1496624505.29137,25C,01,FB,06,53,24,18,82,5C
-1496624505.29162,3CC,80,00,00,00,00,00,00,00
-1496624505.292,415,00,18,FC,D5,0F,FF,0F,FF
-1496624505.29212,416,96,00,F7,00,01,00,00,00
-1496624505.29237,4B0,A3,00,00,00,A0,01,50,CB
-1496624505.295,186,14,04,01,F4,00,ED,04,00
-1496624505.29512,187,DD,14,08,00,00,60,00,00
-1496624505.29775,047,20,00,00,00,00,00,00,00
-1496624505.29812,167,72,80,3F,09,FF,E0,00,00
-1496624505.29814,202,0C,FC,02,72,66,EE,00,00
-1496624505.29815,204,C0,00,7D,02,43,FC,12,20
-1496624505.29816,217,00,00,00,00,00,00,00,00
-1496624505.29817,25C,01,F7,06,4E,24,18,82,5C
-1496624505.2995,085,7C,40,80,00,3F,B0,7C,7D
-1496624505.29974,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.29999,091,FF,FE,7E,FC,A0,E5,30,00
-1496624505.30024,092,6F,A8,6F,8D,0F,A0,12,E5
-1496624505.30162,3CA,FF,80,08,00,00,00,00,00
-1496624505.30175,078,01,28,80,10,00,00,00,00
-1496624505.30812,165,20,C3,4B,00,10,00,00,00
-1496624505.30825,167,72,80,41,09,FF,E0,00,00
-1496624505.30827,076,3E,49,C0,80,00,00,00,00
-1496624505.30837,077,00,00,08,00,7F,F7,F9,FD
-1496624505.30864,07D,00,2A,CA,B0,18,BF,EF,FE
-1496624505.30887,082,7E,08,94,08,A9,80,40,00
-1496624505.309,085,7C,40,80,00,3E,C0,7C,7D
-1496624505.30925,178,02,21,02,02,4E,5D,CE,4D
-1496624505.3095,213,FF,FF,08,04,00,01,FF,40
-1496624505.30975,214,80,00,00,00,00,00,74,B0
-1496624505.31,091,FF,FE,7F,01,99,E6,30,00
-1496624505.31025,092,6F,AD,6F,84,0F,A0,15,E6
-1496624505.3105,216,C2,21,99,13,82,00,16,55
-1496624505.31075,217,00,00,00,00,00,00,00,00
-1496624505.311,415,00,18,C0,E4,0F,FF,0F,FF
-1496624505.31125,200,02,96,80,00,80,6C,01,12
-1496624505.3115,202,0C,FB,0A,72,60,EE,00,00
-1496624505.31175,204,C4,00,7D,02,44,FB,12,36
-1496624505.31188,4B0,A3,00,00,00,B0,01,50,CA
-1496624505.31475,230,00,02,00,00,00,00,00,00
-1496624505.31477,25C,01,F9,06,52,24,18,82,5C
-1496624505.31478,186,14,04,01,F4,00,ED,04,00
-1496624505.31478,187,DD,14,08,00,00,60,00,00
-1496624505.31513,18A,00,20,18,00,14,00,00,00
-1496624505.31538,242,00,EB,20,0A,E7,00,00,01
-1496624505.3155,40A,C1,04,01,23,07,E0,20,C1
-1496624505.31575,42C,88,00,00,00,54,A0,00,00
-1496624505.31713,047,20,00,00,00,00,00,00,00
-1496624505.31738,167,72,80,41,09,FF,E0,00,00
-1496624505.3175,202,0C,FA,12,72,60,EE,00,00
-1496624505.31787,204,C8,00,7D,02,44,FA,12,20
-1496624505.318,217,00,00,00,00,00,00,00,00
-1496624505.31825,25C,01,F9,06,4D,24,18,82,5C
-1496624505.31963,085,7C,40,80,00,3D,D0,7C,7D
-1496624505.31975,3CC,80,00,00,00,00,00,00,00
-1496624505.31977,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.32,091,FF,FE,7F,03,96,E7,30,00
-1496624505.32025,092,6F,A9,6F,89,0F,A0,13,E7
-1496624505.32163,078,55,29,80,10,00,00,00,00
-1496624505.32187,422,00,00,00,8E,3C,12,FF,00
-1496624505.32212,423,AB,A0,00,00,00,00,00,00
-1496624505.32237,430,37,01,58,34,C8,79,77,00
-1496624505.32763,167,72,80,41,09,FF,E0,00,00
-1496624505.32764,165,20,C3,4B,00,10,00,00,00
-1496624505.32775,200,02,96,80,00,80,6C,03,10
-1496624505.328,076,3E,49,C0,80,00,00,00,00
-1496624505.32825,077,00,00,08,00,7F,F7,F1,FF
-1496624505.3285,07D,00,2A,C9,C0,18,BF,EF,FE
-1496624505.32875,082,7E,08,94,08,A9,80,40,00
-1496624505.329,085,7C,40,80,00,3C,E0,7C,7D
-1496624505.32925,202,0C,F9,1A,72,62,EE,00,00
-1496624505.3295,204,CC,00,7D,02,44,F9,12,20
-1496624505.32975,213,FF,FF,08,04,00,01,FF,40
-1496624505.33,091,FF,FE,7F,00,98,E8,30,00
-1496624505.33025,092,6F,AB,6F,87,0F,A0,12,E8
-1496624505.3305,214,80,00,00,00,00,00,73,C0
-1496624505.33063,216,C2,21,99,13,82,00,17,55
-1496624505.33088,217,00,00,00,00,00,00,00,00
-1496624505.33113,230,00,02,00,00,00,00,00,00
-1496624505.33138,25C,01,F2,06,52,24,18,82,5C
-1496624505.33163,3CA,FF,80,08,00,00,00,00,00
-1496624505.33188,415,00,18,C4,E3,0F,FF,0F,FF
-1496624505.33213,4B0,A3,00,00,00,C0,01,50,C9
-1496624505.33475,186,14,04,01,F4,00,ED,04,00
-1496624505.33488,187,DC,14,08,00,00,70,00,00
-1496624505.3375,047,20,00,00,00,00,00,00,00
-1496624505.33763,167,72,80,40,09,FF,E0,00,00
-1496624505.33765,202,0C,F8,22,72,62,EE,00,00
-1496624505.33775,204,D0,00,7D,02,44,F8,12,10
-1496624505.33813,217,00,00,00,00,00,00,00,00
-1496624505.33825,25C,01,F3,06,4D,24,18,82,5C
-1496624505.33975,085,7C,40,80,00,3B,F0,7C,7D
-1496624505.33977,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.34,091,FF,FE,7F,03,94,E9,30,00
-1496624505.34025,092,6F,AF,6F,86,0F,A0,0E,E9
-1496624505.34163,078,00,28,00,10,00,00,00,00
-1496624505.34801,165,20,C3,4B,00,10,00,00,00
-1496624505.34814,167,72,80,3F,09,FF,E0,00,00
-1496624505.34815,200,02,96,80,00,80,6C,05,0E
-1496624505.34816,076,3E,49,C0,80,00,00,00,00
-1496624505.34838,077,00,00,08,00,7F,F7,ED,FE
-1496624505.34863,07D,00,2A,C8,D0,18,BF,EF,FE
-1496624505.34888,082,7E,08,94,08,A9,80,40,00
-1496624505.34913,085,7C,40,80,00,4A,00,7C,7D
-1496624505.34938,202,0C,F7,2A,72,62,EE,00,00
-1496624505.34963,204,D4,00,7D,02,44,F7,12,1A
-1496624505.34976,213,FF,FF,08,04,00,01,FF,40
-1496624505.35,214,80,00,00,00,00,00,72,D0
-1496624505.35025,091,FF,FE,7F,00,96,EA,30,00
-1496624505.3505,092,6F,A4,6F,85,0F,A0,19,EA
-1496624505.35075,216,C2,21,99,13,82,00,18,55
-1496624505.351,217,00,00,00,00,00,00,00,00
-1496624505.35125,230,00,02,00,00,00,00,00,00
-1496624505.3515,25C,01,F4,06,52,24,18,82,5C
-1496624505.35175,3CC,80,00,00,00,00,00,00,00
-1496624505.352,415,00,17,C8,E3,0F,FF,0F,FF
-1496624505.35225,4B0,A3,00,00,00,D0,01,50,C8
-1496624505.35488,186,14,04,01,F4,00,ED,04,00
-1496624505.35501,187,DC,14,08,00,00,70,00,00
-1496624505.35502,242,00,EB,20,0A,E7,00,00,01
-1496624505.35763,047,20,00,00,00,00,00,00,00
-1496624505.35801,167,72,80,41,09,FF,E0,00,00
-1496624505.35802,202,0C,F6,32,72,64,EE,00,00
-1496624505.35803,204,D8,00,7D,02,42,F6,12,1A
-1496624505.35804,217,00,00,00,00,00,00,00,00
-1496624505.35813,25C,01,F1,06,4D,24,18,82,5C
-1496624505.35951,085,7C,40,80,00,49,10,7C,7D
-1496624505.35976,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.35988,091,FF,FE,7F,01,94,EB,30,00
-1496624505.36013,092,6F,B1,6F,82,0F,A0,0E,EB
-1496624505.36151,3CA,FF,80,08,00,00,00,00,00
-1496624505.36163,078,03,28,80,10,00,00,00,00
-1496624505.36563,42C,88,00,00,00,54,A0,00,00
-1496624505.36713,167,72,80,42,09,FF,E0,00,00
-1496624505.36738,165,20,C3,4B,00,10,00,00,00
-1496624505.36901,076,3E,49,C0,80,00,00,00,00
-1496624505.36902,077,00,00,08,00,7F,F7,E5,FD
-1496624505.36903,07D,00,2A,C7,E0,18,BF,EF,FE
-1496624505.36914,082,7E,08,94,08,A9,80,40,00
-1496624505.36914,085,7C,40,80,00,48,20,7C,7D
-1496624505.36915,200,02,96,80,00,80,6C,07,0C
-1496624505.36938,202,0C,F5,3A,72,64,EE,00,00
-1496624505.36963,213,FF,FF,08,04,00,01,FF,40
-1496624505.36988,214,80,00,00,00,00,00,71,E0
-1496624505.37013,04A,02,00,00,18,00,00,00,00
-1496624505.37038,04B,00,00,18,D8,C0,18,C0,00
-1496624505.37063,04C,20,6B,BF,00,00,00,00,00
-1496624505.37088,091,FF,FE,7F,02,92,EC,30,00
-1496624505.37113,092,6F,B0,6F,84,0F,A0,0C,EC
-1496624505.37126,204,DC,00,7D,02,42,F5,12,05
-1496624505.37163,216,C2,21,99,13,82,00,19,55
-1496624505.37176,217,00,00,00,00,00,00,00,00
-1496624505.37201,083,00,20,00,00,00,00,00,00
-1496624505.37226,230,00,02,00,00,00,00,00,00
-1496624505.3725,2A1,FF,FF,FF,FF,00,00,00,00
-1496624505.37276,3A7,00,40,0A,0C,5F,00,00,00
-1496624505.37301,25C,01,F3,06,52,24,18,82,5C
-1496624505.37326,415,00,16,CC,E3,0F,FF,0F,FF
-1496624505.37351,4B0,A3,00,00,00,E0,01,50,C7
-1496624505.37488,186,14,04,01,F4,00,ED,04,00
-1496624505.37501,187,DC,14,08,00,00,70,00,00
-1496624505.37763,047,20,00,00,00,00,00,00,00
-1496624505.37801,167,72,80,43,09,FF,E0,00,00
-1496624505.37803,202,0C,F4,42,72,64,EE,00,00
-1496624505.37803,204,E0,00,7D,02,42,F4,12,10
-1496624505.37804,217,00,00,00,00,00,00,00,00
-1496624505.37813,25C,01,F2,06,4D,24,18,82,5C
-1496624505.37851,455,00,00,00,00,00,00,00,00
-1496624505.37863,085,7C,41,80,00,45,30,7C,7E
-1496624505.37888,3CC,80,00,00,00,00,00,00,00
-1496624505.38026,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.38039,091,FF,FE,7F,01,92,ED,30,00
-1496624505.3804,092,6F,A6,6F,83,0F,A0,16,ED
-1496624505.38188,078,01,28,80,10,00,00,00,00
-1496624505.38463,3A6,00,40,0A,0C,5F,00,00,00
-1496624505.38738,167,72,80,44,09,FF,E0,00,00
-1496624505.3874,165,20,C3,4B,00,10,00,00,00
-1496624505.38888,200,02,96,80,00,80,6C,09,0A
-1496624505.3889,076,3E,49,C0,80,00,00,00,00
-1496624505.38914,077,00,00,08,01,7F,F7,F5,FC
-1496624505.38915,07D,00,2A,C6,F0,18,BF,EF,FE
-1496624505.38916,082,7E,08,94,08,A9,80,40,00
-1496624505.38918,085,7C,41,80,00,44,40,7C,7E
-1496624505.38926,202,0C,F3,4A,72,66,EE,00,00
-1496624505.38951,204,E4,00,7D,02,41,F3,12,10
-1496624505.38988,213,FF,FF,08,04,00,01,FF,40
-1496624505.39001,091,FF,FE,7E,FF,94,EE,30,00
-1496624505.39026,092,6F,B2,6F,84,0F,A0,08,EE
-1496624505.39051,214,80,00,00,00,00,00,70,F0
-1496624505.39076,216,C2,21,99,13,82,00,1A,55
-1496624505.39101,217,00,00,00,00,00,00,00,00
-1496624505.39126,230,00,02,00,00,00,00,00,00
-1496624505.39151,25C,01,F3,06,53,24,18,82,5C
-1496624505.39176,3CA,FF,80,08,00,00,00,00,00
-1496624505.39201,415,00,16,D0,E2,0F,FF,0F,FF
-1496624505.39226,416,97,00,F6,00,01,00,00,00
-1496624505.39239,4B0,A3,00,00,00,F0,01,50,C6
-1496624505.39513,186,14,04,01,F4,00,ED,04,00
-1496624505.39515,187,DC,14,08,00,00,70,00,00
-1496624505.39651,242,00,EB,20,0A,E7,00,00,01
-1496624505.39664,047,20,00,00,00,00,00,00,00
-1496624505.39801,167,72,80,43,09,FF,E0,00,00
-1496624505.39803,202,0C,F2,52,72,66,EE,00,00
-1496624505.39813,204,E8,00,7D,02,41,F2,12,00
-1496624505.39814,217,00,00,00,00,00,00,00,00
-1496624505.39826,25C,01,F4,06,4F,24,18,82,5C
-1496624505.39964,085,7C,41,80,00,44,50,7C,7D
-1496624505.39976,3A8,E0,00,A6,D5,00,00,00,00
-1496624505.40001,091,FF,FE,7F,02,8F,EF,30,00
-1496624505.40026,092,6F,A7,6F,88,0F,A0,0E,EF
-1496624505.40164,078,00,28,00,10,00,00,00,00
-1496624505.40551,084,11,00,00,9B,24,21,12,00
-1496624505.40701,167,72,80,42,09,FF,E0,00,00
-1496624505.40738,165,20,C3,4B,00,10,00,00,00
-1496624505.40889,076,3E,4A,C0,80,00,00,00,00
-1496624505.40914,077,00,00,08,00,7F,F7,F5,FC
-1496624505.40916,07D,00,2A,D5,00,18,BF,EF,FE
-1496624505.40917,082,7E,08,94,08,A9,80,40,00
-1496624505.40917,085,7C,41,80,00,43,60,7C,7D
-1496624505.40918,178,02,21,01,FD,4E,5D,CE,4D
-1496624505.40938,213,FF,FF,08,04,00,01,FF,40
-1496624505.40964,214,80,00,00,00,00,00,7F,00
-1496624505.40989,216,C2,21,99,13,82,00,1B,55
-1496624505.41001,091,FF,FE,7E,FF,92,F0,30,00
-1496624505.41026,092,6F,AF,6F,8A,0F,A0,03,F0
-1496624505.41051,200,02,96,80,00,80,6E,0B,06
